日期,代號,名稱,動作,股數,價格,實現損益
2026-05-20,2337,旺宏,拋物線全出10MA,4447,141.0,-82270
2026-05-20,6215,和椿,進場YoY87%,5223,122.0,
2026-05-21,8112,至上,回補站回20MA,2568,85.5,
2026-05-21,7750,新代,拋物線全出10MA,262,2405.0,-35370
2026-05-21,2465,麗臺,進場YoY176%,7662,83.1,
2026-05-22,6531,愛普*,拋物線全出10MA,624,963.0,-38688
2026-05-22,2383,台光電,進場YoY94%,130,5005.0,
2026-05-29,3028,增你強,拋物線全出10MA,6262,81.5,126492
2026-05-29,2406,國碩,進場YoY143%,14893,34.55,
2026-06-04,6215,和椿,減1/3破20MA,1741,117.0,-8705
2026-06-04,2383,台光電,拋物線全出10MA,130,4830.0,-22750
2026-06-04,3028,增你強,進場YoY106%,8501,83.7,
2026-06-05,2465,麗臺,拋物線全出10MA,7662,83.3,1532
2026-06-05,2025,千興,進場YoY112%,51294,13.4,
2026-06-08,8112,至上,出清60MA/前低,7704,84.7,-24653
2026-06-08,2406,國碩,出清60MA/前低,14893,32.0,-37977
2026-06-08,3231,緯創,進場YoY112%,3993,163.5,
2026-06-08,8996,高力,進場YoY86%,439,1210.0,
2026-06-09,3006,晶豪科,拋物線全出10MA,1273,214.5,57285
2026-06-09,3028,增你強,減1/3破20MA,2833,77.8,-16715
2026-06-09,2347,聯強,進場YoY83%,5405,91.0,
2026-06-10,2344,華邦電,拋物線全出10MA,5450,149.0,171675
2026-06-10,2425,承啟,減1/3破20MA,6568,33.15,4269
2026-06-10,6215,和椿,出清60MA/前低,3482,108.5,-47007
2026-06-10,3528,安馳,進場YoY83%,5283,123.0,
2026-06-10,2305,全友,進場YoY81%,28691,22.65,
2026-06-11,3231,緯創,拋物線全出10MA,3993,152.5,-43923
2026-06-11,8112,至上,進場YoY253%,6744,95.5,
2026-06-12,3167,大量,拋物線全出10MA,816,806.0,17952
2026-06-12,2425,承啟,回補站回20MA,6568,35.95,
2026-06-12,3025,星通,進場YoY135%,6737,71.1,
2026-06-18,3528,安馳,拋物線全出10MA,5283,110.5,-66038
2026-06-18,3025,星通,減1/3破20MA,2245,71.0,-224
2026-06-18,4934,太極,進場YoY281%,41324,17.1,
2026-06-25,4739,康普,拋物線全出10MA,189,113.5,5737
2026-06-25,3006,晶豪科,進場YoY297%,256,240.0,
2026-06-26,3025,星通,出清60MA/前低,4492,67.1,-17968
2026-06-26,4934,太極,出清60MA/前低,41324,16.3,-33059
2026-06-26,2344,華邦電,進場YoY182%,3339,206.5,
2026-06-26,2337,旺宏,進場YoY176%,1696,162.5,
2026-06-29,2025,千興,減1/3破20MA,17098,13.05,-5984
2026-06-30,6944,兆聯實業,回補站回20MA,183,977.0,
2026-06-30,8112,至上,減1/3破20MA,2248,92.4,-6969
2026-06-30,3006,晶豪科,減1/3破20MA,85,226.0,-1190
2026-07-01,3028,增你強,回補站回20MA,2833,80.8,
2026-07-01,2344,華邦電,拋物線全出10MA,3339,190.0,-55094
2026-07-01,2337,旺宏,出清60MA/前低,1696,143.5,-32224
2026-07-01,3443,創意,進場YoY132%,139,5045.0,
2026-07-01,2406,國碩,進場YoY121%,5285,40.2,
2026-07-06,8996,高力,拋物線全出10MA,439,1425.0,94385
2026-07-06,2101,南港,進場YoY159%,17988,34.15,
2026-07-07,3443,創意,出清60MA/前低,139,4480.0,-78535
2026-07-07,6139,亞翔,進場YoY103%,701,883.0,
2026-07-08,6944,兆聯實業,出清60MA/前低,549,941.0,41358
2026-07-08,3028,增你強,出清60MA/前低,8501,74.1,-73394
2026-07-08,2025,千興,出清60MA/前低,34196,12.05,-46165
2026-07-08,8112,至上,出清60MA/前低,4496,85.4,-45410
2026-07-08,2388,威盛,進場YoY88%,8705,74.3,
2026-07-08,2495,普安,進場YoY87%,12632,51.2,
2026-07-08,2460,建通,進場YoY72%,17272,36.9,
2026-07-08,2520,冠德,進場YoY52%,339,34.95,
2026-07-09,2404,漢唐,減1/3破20MA,220,1215.0,46200
2026-07-09,2425,承啟,拋物線全出10MA,19706,40.05,126121
2026-07-09,2347,聯強,減1/3破20MA,1801,88.5,-4502
2026-07-09,3006,晶豪科,回補站回20MA,85,237.0,
2026-07-09,2388,威盛,出清60MA/前低,8705,73.1,-10446
2026-07-09,2460,建通,出清60MA/前低,17272,34.3,-44907
2026-07-09,4142,國光生,進場YoY52%,36640,17.65,
2026-07-09,8131,福懋科,進場YoY50%,8509,76.0,
2026-07-09,6944,兆聯實業,進場YoY48%,647,998.0,
2026-07-13,2347,聯強,出清60MA/前低,3604,82.5,-30634
2026-07-13,6139,亞翔,拋物線全出10MA,701,883.0,0
2026-07-13,4142,國光生,出清60MA/前低,36640,17.05,-21984
2026-07-13,6589,台康生技,進場YoY94%,12857,50.6,
2026-07-13,2467,志聖,進場YoY94%,1093,595.0,
2026-07-13,2414,精技,進場YoY87%,10197,63.8,
2026-07-14,2495,普安,出清60MA/前低,12632,44.75,-81476
2026-07-14,2467,志聖,出清60MA/前低,1093,536.0,-64487
2026-07-14,3702,大聯大,進場YoY132%,5164,119.5,
2026-07-14,2382,廣達,進場YoY103%,1496,380.0,
2026-07-15,2406,國碩,減1/3破20MA,1761,35.0,-9157
2026-07-16,2305,全友,拋物線全出10MA,28691,34.4,337119
2026-07-16,2406,國碩,出清60MA/前低,3524,33.95,-22025
2026-07-16,6589,台康生技,減1/3破20MA,4285,46.25,-18640
2026-07-16,2382,廣達,出清60MA/前低,1496,352.0,-41888
2026-07-16,3167,大量,進場YoY140%,713,851.0,
2026-07-16,6691,洋基工程,進場YoY115%,805,754.0,
2026-07-16,3706,神達,進場YoY81%,6754,89.9,
2026-07-17,3006,晶豪科,出清60MA/前低,256,198.0,-10497
2026-07-17,8131,福懋科,出清60MA/前低,8509,69.0,-59563
2026-07-17,6589,台康生技,出清60MA/前低,8572,44.85,-49289
2026-07-17,3702,大聯大,出清60MA/前低,5164,109.5,-51640
2026-07-17,3167,大量,出清60MA/前低,713,766.0,-60605
2026-07-20,2404,漢唐,出清60MA/前低,442,1135.0,57460
2026-07-20,2414,精技,出清60MA/前低,10197,56.3,-76478
2026-07-21,6691,洋基工程,減1/3破20MA,268,721.0,-8844
2026-07-21,4916,事欣科,進場YoY81%,5357,107.0,
2026-07-21,2395,研華,進場YoY73%,1011,567.0,
2026-07-21,5388,中磊,進場YoY71%,6736,85.1,
2026-07-21,8046,南電,進場YoY50%,481,1190.0,
2026-07-21,9940,信義,進場YoY41%,27897,20.55,
2026-07-21,2646,星宇航空,進場YoY41%,26059,22.0,
2026-07-21,2103,台橡,進場YoY40%,671,23.65,
2026-07-23,6944,兆聯實業,出清60MA/前低,647,829.0,-109343
2026-07-23,3022,威強電,進場YoY80%,5679,92.2,
2026-07-24,4916,事欣科,減1/3破20MA,1785,103.0,-7140
2026-07-27,8046,南電,拋物線全出10MA,481,1075.0,-55315
2026-07-28,2101,南港,減1/3破20MA,5996,32.7,-8694
2026-07-28,6691,洋基工程,出清60MA/前低,537,645.0,-58533
2026-07-28,4916,事欣科,出清60MA/前低,3572,97.1,-35363
2026-07-28,2103,台橡,出清60MA/前低,671,21.2,-1644
