日期,代號,名稱,動作,股數,價格,實現損益
2026-06-15,1762,中化生,拋物線全出20MA,19534,35.35,-96693
2026-06-15,2101,南港,進場YoY159%,23244,33.65,
2026-06-16,3167,大量,拋物線全出20MA,1358,800.0,725172
2026-06-16,2101,南港,出清60MA/前低,23244,33.45,-4649
2026-06-16,4934,太極,進場YoY281%,44540,17.3,
2026-06-16,2406,國碩,進場YoY121%,21890,35.2,
2026-06-18,3025,星通,減1/3破20MA,3634,71.0,-4361
2026-06-22,3028,增你強,回補站回20MA,3573,82.5,
2026-06-23,3231,緯創,減1/3破20MA,1337,158.5,-6685
2026-06-23,2406,國碩,減1/3破20MA,7296,33.8,-10214
2026-06-26,3025,星通,出清60MA/前低,7269,67.1,-37072
2026-06-26,4934,太極,出清60MA/前低,44540,16.3,-44540
2026-06-26,2337,旺宏,進場YoY176%,4721,162.5,
2026-06-26,2059,川湖,進場YoY172%,109,6990.0,
2026-06-29,4739,康普,拋物線全出20MA,189,105.0,4509
2026-06-29,2406,國碩,回補站回20MA,7296,38.0,
2026-06-29,2425,承啟,進場YoY95%,8257,41.1,
2026-06-30,8112,至上,減1/3破20MA,2595,92.4,-8044
2026-07-01,2337,旺宏,出清60MA/前低,4721,143.5,-89699
2026-07-01,3443,創意,進場YoY132%,151,5045.0,
2026-07-06,2344,華邦電,拋物線全出20MA,6189,183.0,417758
2026-07-06,2383,台光電,進場YoY115%,138,5475.0,
2026-07-07,3443,創意,出清60MA/前低,151,4480.0,-85315
2026-07-07,6139,亞翔,進場YoY103%,841,883.0,
2026-07-08,6944,兆聯實業,出清60MA/前低,550,941.0,50639
2026-07-08,3028,增你強,出清60MA/前低,10719,74.1,47878
2026-07-08,3231,緯創,出清60MA/前低,2676,146.5,-45492
2026-07-08,8112,至上,出清60MA/前低,5192,85.4,-52439
2026-07-08,2388,威盛,進場YoY88%,9772,74.3,
2026-07-08,2495,普安,進場YoY87%,14181,51.2,
2026-07-08,2460,建通,進場YoY72%,19676,36.9,
2026-07-08,3416,融程電,進場YoY52%,2169,187.0,
2026-07-09,2404,漢唐,減1/3破20MA,97,1215.0,20370
2026-07-09,2347,聯強,減1/3破20MA,2883,88.5,-7208
2026-07-09,2383,台光電,減1/3破20MA,46,5295.0,-8280
2026-07-09,2388,威盛,出清60MA/前低,9772,73.1,-11726
2026-07-09,2460,建通,出清60MA/前低,19676,34.3,-51158
2026-07-09,3006,晶豪科,進場YoY297%,3039,237.0,
2026-07-09,2520,冠德,進場YoY52%,20525,35.1,
2026-07-13,2347,聯強,出清60MA/前低,5768,82.5,-49028
2026-07-13,6589,台康生技,進場YoY94%,13951,50.6,
2026-07-14,2495,普安,出清60MA/前低,14181,44.75,-91467
2026-07-14,3702,大聯大,進場YoY132%,5683,119.5,
2026-07-15,2406,國碩,減1/3破20MA,7296,35.0,-8268
2026-07-16,2406,國碩,出清60MA/前低,14594,33.95,-31862
2026-07-16,2383,台光電,出清60MA/前低,92,4990.0,-44620
2026-07-16,3416,融程電,出清60MA/前低,2169,172.0,-32535
2026-07-16,6589,台康生技,減1/3破20MA,4650,46.25,-20228
2026-07-16,3167,大量,進場YoY140%,804,851.0,
2026-07-16,6691,洋基工程,進場YoY115%,907,754.0,
2026-07-16,2467,志聖,進場YoY94%,1103,620.0,
2026-07-17,2305,全友,拋物線全出20MA,543,32.15,5186
2026-07-17,3006,晶豪科,出清60MA/前低,3039,198.0,-118521
2026-07-17,6589,台康生技,出清60MA/前低,9301,44.85,-53481
2026-07-17,3702,大聯大,出清60MA/前低,5683,109.5,-56830
2026-07-17,3167,大量,出清60MA/前低,804,766.0,-68340
2026-07-17,2467,志聖,出清60MA/前低,1103,558.0,-68386
2026-07-20,2404,漢唐,出清60MA/前低,194,1135.0,25220
2026-07-20,6139,亞翔,出清60MA/前低,841,775.0,-90828
2026-07-21,2425,承啟,減1/3破20MA,2752,41.5,1101
2026-07-21,6691,洋基工程,減1/3破20MA,302,721.0,-9966
2026-07-21,3706,神達,進場YoY81%,6964,91.3,
2026-07-21,4916,事欣科,進場YoY81%,5942,107.0,
2026-07-21,2395,研華,進場YoY73%,1121,567.0,
2026-07-21,5388,中磊,進場YoY71%,7471,85.1,
2026-07-21,8046,南電,進場YoY50%,534,1190.0,
2026-07-21,9940,信義,進場YoY41%,30940,20.55,
2026-07-21,2646,星宇航空,進場YoY41%,12108,22.0,
2026-07-21,2103,台橡,進場YoY40%,209,23.65,
2026-07-24,4916,事欣科,減1/3破20MA,1980,103.0,-7920
2026-07-27,2425,承啟,回補站回20MA,2752,46.0,
2026-07-28,6691,洋基工程,出清60MA/前低,605,645.0,-65945
2026-07-28,4916,事欣科,出清60MA/前低,3962,97.1,-39224
2026-07-28,8046,南電,出清60MA/前低,534,976.0,-114276
2026-07-28,2103,台橡,出清60MA/前低,209,21.2,-512
2026-07-29,3706,神達,出清60MA/前低,6964,85.3,-41784
2026-07-29,5388,中磊,出清60MA/前低,7471,81.9,-23907
2026-07-30,2059,川湖,拋物線全出20MA,109,7140.0,16350
2026-07-30,2520,冠德,減1/3破20MA,6841,35.1,0
2026-08-05,2646,星宇航空,減1/3破20MA,4036,21.3,-2825
2026-08-05,8271,宇瞻,進場YoY201%,2669,227.0,
2026-08-05,3229,晟鈦,進場YoY99%,13691,44.25,
2026-08-05,3022,威強電,進場YoY80%,6207,97.6,
2026-08-05,6214,精誠,進場YoY77%,3959,153.0,
2026-08-05,6414,樺漢,進場YoY57%,1291,469.0,
2026-08-05,2317,鴻海,進場YoY52%,2343,258.5,
2026-08-05,2027,大成鋼,進場YoY44%,699,44.35,
2026-08-10,2646,星宇航空,出清60MA/前低,8072,20.75,-10090
2026-08-10,8112,至上,進場YoY231%,1775,92.4,
2026-08-14,2425,承啟,拋物線全出20MA,8257,41.1,-13485
2026-08-14,2360,致茂,進場YoY175%,145,2300.0,
2026-08-17,2317,鴻海,出清60MA/前低,2343,255.0,-8200
2026-08-17,2344,華邦電,進場YoY292%,3249,181.5,
2026-08-18,6414,樺漢,出清60MA/前低,1291,389.5,-102634
2026-08-18,2465,麗臺,進場YoY281%,5819,86.2,
2026-08-19,2360,致茂,出清60MA/前低,145,2120.0,-26100
2026-08-19,2344,華邦電,出清60MA/前低,3249,168.0,-43862
2026-08-20,2520,冠德,回補站回20MA,6841,36.55,
2026-08-20,3022,威強電,拋物線全出20MA,6207,92.5,-31656
2026-08-20,7750,新代,進場YoY203%,249,2460.0,
2026-08-20,1316,上曜,進場YoY102%,52161,10.65,
2026-08-20,1709,和益,進場YoY83%,341,30.3,
2026-08-24,7750,新代,出清60MA/前低,249,2140.0,-79680
2026-08-25,3135,凌航,進場YoY204%,2889,180.0,
2026-08-27,9940,信義,減1/3破20MA,10313,20.65,1031
2026-09-01,8112,至上,減1/3破20MA,591,91.3,-650
2026-09-01,3135,凌航,出清60MA/前低,2889,173.0,-20223
2026-09-01,3443,創意,進場YoY158%,100,5995.0,
2026-09-02,8271,宇瞻,減1/3破20MA,889,225.5,-1334
2026-09-03,8271,宇瞻,出清60MA/前低,1780,217.0,-17800
2026-09-03,3229,晟鈦,拋物線全出20MA,13691,48.6,59556
2026-09-03,8112,至上,出清60MA/前低,1184,89.3,-3670
2026-09-03,6531,愛普*,進場YoY145%,649,912.0,
2026-09-03,2467,志聖,進場YoY133%,996,595.0,
2026-09-03,6885,全福生技,進場YoY109%,14270,23.25,
