日期,代號,名稱,動作,股數,價格,實現損益
2026-08-06,2347,聯強,進場YoY135%,1949,94.7,
2026-08-10,2646,星宇航空,出清,30275,20.75,-37844
2026-08-10,8112,至上,進場YoY231%,6671,92.4,
2026-08-10,2388,威盛,進場YoY34%,142,80.7,
2026-08-17,2317,鴻海,出清,2484,255.0,-8694
2026-08-17,2347,聯強,出清,1949,88.8,-11499
2026-08-17,2465,麗臺,進場YoY281%,7896,90.6,
2026-08-17,6691,洋基工程,進場YoY177%,116,730.0,
2026-08-18,6414,樺漢,出清,1369,389.5,-108836
2026-08-18,2388,威盛,出清,142,72.4,-1179
2026-08-18,2344,華邦電,進場YoY292%,3015,176.5,
2026-08-18,1316,上曜,進場YoY102%,954,10.45,
2026-08-19,2344,華邦電,出清,3015,168.0,-25628
2026-08-20,6691,洋基工程,出清,116,610.0,-13920
2026-08-20,7750,新代,進場YoY203%,229,2460.0,
2026-08-20,2302,麗正,進場YoY81%,244,43.25,
2026-08-24,7750,新代,出清,229,2140.0,-73280
2026-08-25,2302,麗正,出清,244,41.6,-403
2026-08-25,3135,凌航,進場YoY204%,2712,180.0,
2026-08-25,1714,和桐,進場YoY77%,555,16.5,
2026-09-01,3135,凌航,出清,2712,173.0,-18984
2026-09-01,6531,愛普*,進場YoY145%,478,958.0,
2026-09-03,3022,威強電,出清,108,87.2,-540
2026-09-03,8112,至上,出清,6671,89.3,-20680
2026-09-03,1714,和桐,出清,555,16.55,28
2026-09-03,3443,創意,進場YoY158%,104,5800.0,
2026-09-03,6885,全福生技,進場YoY109%,684,23.25,
