日期,代號,名稱,動作,股數,價格,實現損益
2026-06-29,2406,國碩,回補站回20MA,7257,38.0,
2026-06-30,3006,晶豪科,減1/3破20MA,837,226.0,28326
2026-06-30,8112,至上,減1/3破20MA,2721,92.4,-8435
2026-07-01,3167,大量,回補站回20MA,452,842.0,
2026-07-01,2337,旺宏,出清60MA/前低,4837,143.5,-91903
2026-07-01,3443,創意,進場YoY132%,159,5045.0,
2026-07-06,2344,華邦電,減1/3破20MA,1209,183.0,35061
2026-07-07,3443,創意,出清60MA/前低,159,4480.0,-89835
2026-07-07,2101,南港,進場YoY159%,22715,34.1,
2026-07-08,3028,增你強,出清60MA/前低,10531,74.1,70916
2026-07-08,8112,至上,出清60MA/前低,5444,85.4,-54984
2026-07-08,6139,亞翔,進場YoY103%,873,866.0,
2026-07-08,2388,威盛,進場YoY88%,9560,74.3,
2026-07-09,3167,大量,出清60MA/前低,1358,775.0,430870
2026-07-09,4739,康普,出清60MA/前低,126,99.0,2250
2026-07-09,8996,高力,減1/3破20MA,229,1230.0,57198
2026-07-09,3006,晶豪科,回補站回20MA,837,237.0,
2026-07-09,2347,聯強,減1/3破20MA,2823,88.5,-12139
2026-07-09,2388,威盛,出清60MA/前低,9560,73.1,-11472
2026-07-09,2495,普安,進場YoY87%,14289,52.5,
2026-07-09,2520,冠德,進場YoY52%,21372,35.1,
2026-07-09,4142,國光生,進場YoY52%,33175,17.65,
2026-07-13,2347,聯強,出清60MA/前低,5647,82.5,-58164
2026-07-13,4142,國光生,出清60MA/前低,33175,17.05,-19905
2026-07-13,6589,台康生技,進場YoY94%,14435,50.6,
2026-07-13,2467,志聖,進場YoY94%,505,595.0,
2026-07-14,8996,高力,出清60MA/前低,459,1175.0,89400
2026-07-14,2495,普安,出清60MA/前低,14289,44.75,-110740
2026-07-14,2467,志聖,出清60MA/前低,505,536.0,-29795
2026-07-14,3702,大聯大,進場YoY132%,5849,119.5,
2026-07-14,2382,廣達,進場YoY103%,1839,380.0,
2026-07-14,2414,精技,進場YoY87%,754,63.6,
2026-07-15,2406,國碩,減1/3破20MA,7257,35.0,-11369
2026-07-16,2406,國碩,出清60MA/前低,14514,33.95,-37978
2026-07-16,6589,台康生技,減1/3破20MA,4811,46.25,-20928
2026-07-16,2382,廣達,出清60MA/前低,1839,352.0,-51492
2026-07-16,3167,大量,進場YoY140%,826,851.0,
2026-07-16,6691,洋基工程,進場YoY115%,932,754.0,
2026-07-17,3006,晶豪科,出清60MA/前低,2512,198.0,-22857
2026-07-17,2305,全友,減1/3破20MA,153,32.15,1461
2026-07-17,6589,台康生技,出清60MA/前低,9624,44.85,-55338
2026-07-17,3702,大聯大,出清60MA/前低,5849,109.5,-58490
2026-07-17,3167,大量,出清60MA/前低,826,766.0,-70210
2026-07-20,2344,華邦電,出清60MA/前低,2420,151.0,-7260
2026-07-20,6139,亞翔,出清60MA/前低,873,775.0,-79443
2026-07-20,2414,精技,出清60MA/前低,754,56.3,-5504
2026-07-21,6691,洋基工程,減1/3破20MA,310,721.0,-10230
2026-07-21,3706,神達,進場YoY81%,7210,91.3,
2026-07-21,4916,事欣科,進場YoY81%,6152,107.0,
2026-07-21,2395,研華,進場YoY73%,1161,567.0,
2026-07-21,5388,中磊,進場YoY71%,7736,85.1,
2026-07-21,8046,南電,進場YoY50%,553,1190.0,
2026-07-21,9940,信義,進場YoY41%,19376,20.55,
2026-07-21,2646,星宇航空,進場YoY41%,337,22.0,
2026-07-24,4916,事欣科,減1/3破20MA,2050,103.0,-8200
2026-07-28,2101,南港,減1/3破20MA,7571,32.7,-10599
2026-07-28,6691,洋基工程,出清60MA/前低,622,645.0,-67798
2026-07-28,4916,事欣科,出清60MA/前低,4102,97.1,-40610
2026-07-28,8046,南電,出清60MA/前低,553,976.0,-118342
2026-07-29,2305,全友,出清60MA/前低,308,27.45,1494
2026-07-29,2101,南港,出清60MA/前低,15144,32.25,-28016
2026-07-29,3706,神達,出清60MA/前低,7210,85.3,-43260
2026-07-29,5388,中磊,出清60MA/前低,7736,81.9,-24755
2026-07-30,2059,川湖,減1/3破20MA,37,7140.0,5550
2026-07-30,2520,冠德,減1/3破20MA,7124,35.1,0
2026-08-03,2059,川湖,回補站回20MA,37,8635.0,
2026-08-05,2646,星宇航空,減1/3破20MA,112,21.3,-78
2026-08-05,8271,宇瞻,進場YoY201%,2822,227.0,
2026-08-05,3229,晟鈦,進場YoY99%,14478,44.25,
2026-08-05,3022,威強電,進場YoY80%,6564,97.6,
2026-08-05,6214,精誠,進場YoY77%,4187,153.0,
2026-08-05,6414,樺漢,進場YoY57%,1366,469.0,
2026-08-05,2317,鴻海,進場YoY52%,1950,258.5,
2026-08-05,2027,大成鋼,進場YoY44%,214,44.35,
2026-08-10,2646,星宇航空,出清60MA/前低,225,20.75,-281
2026-08-11,2025,千興,進場YoY201%,375,12.7,
2026-08-12,2025,千興,出清60MA/前低,375,12.65,-19
2026-08-12,1709,和益,進場YoY83%,168,28.0,
2026-08-17,2317,鴻海,出清60MA/前低,1950,255.0,-6825
2026-08-17,2344,華邦電,進場YoY292%,2673,181.5,
2026-08-18,6414,樺漢,出清60MA/前低,1366,389.5,-108597
2026-08-18,2465,麗臺,進場YoY281%,6128,86.2,
2026-08-19,2344,華邦電,出清60MA/前低,2673,168.0,-36086
2026-08-20,2520,冠德,回補站回20MA,7124,36.55,
2026-08-20,3022,威強電,減1/3破20MA,2188,92.5,-11159
2026-08-20,7750,新代,進場YoY203%,158,2460.0,
2026-08-24,7750,新代,出清60MA/前低,158,2140.0,-50560
2026-08-25,3135,凌航,進場YoY204%,1879,180.0,
2026-08-27,9940,信義,減1/3破20MA,6458,20.65,646
2026-09-01,3135,凌航,出清60MA/前低,1879,173.0,-13153
2026-09-01,3167,大量,進場YoY153%,567,800.0,
2026-09-02,8271,宇瞻,減1/3破20MA,940,225.5,-1410
2026-09-03,8271,宇瞻,出清60MA/前低,1882,217.0,-18820
2026-09-03,3229,晟鈦,減1/3破20MA,4826,48.6,20993
2026-09-03,3022,威強電,出清60MA/前低,4376,87.2,-45510
2026-09-03,3167,大量,出清60MA/前低,567,730.0,-39690
2026-09-03,3443,創意,進場YoY158%,117,5800.0,
2026-09-03,6531,愛普*,進場YoY145%,749,912.0,
2026-09-03,2467,志聖,進場YoY133%,474,595.0,
