日期,代號,名稱,動作,股數,價格,實現損益
2026-02-11,1529,樂事綠能,進場YoY277%,40080,24.95,
2026-02-11,6727,亞泰金屬,進場YoY266%,5167,193.5,
2026-02-11,6654,天正國際,進場YoY207%,10660,93.8,
2026-02-11,2363,矽統,進場YoY172%,18181,55.0,
2026-02-11,3528,安馳,進場YoY152%,13519,72.1,
2026-03-04,2363,矽統,出清,18181,48.4,-119995
2026-03-04,3528,安馳,出清,13519,66.3,-78410
2026-03-04,4768,晶呈科技,進場YoY229%,2095,454.5,
2026-03-04,3691,碩禾,進場YoY196%,6863,119.0,
2026-03-09,6727,亞泰金屬,出清,5167,183.0,-54254
2026-03-09,6654,天正國際,出清,10660,88.5,-56498
2026-03-09,2406,國碩,進場YoY189%,28461,32.05,
2026-03-09,4989,榮科,進場YoY170%,14856,61.4,
2026-03-30,1529,樂事綠能,出清,40080,23.55,-56112
2026-03-30,8472,納維康,進場YoY202%,12012,77.8,
2026-03-31,3691,碩禾,出清,6863,103.5,-106376
2026-04-01,8996,高力,進場YoY206%,842,908.0,
2026-04-02,2406,國碩,出清,28461,30.8,-35576
2026-04-02,5484,慧友,進場YoY184%,20059,43.35,
2026-04-13,5484,慧友,出清,20059,38.9,-89263
2026-04-13,2485,兆赫,進場YoY200%,9622,80.8,
2026-04-24,8472,納維康,出清,12012,68.5,-111712
2026-04-24,8112,至上,進場YoY192%,9918,82.4,
2026-04-30,2485,兆赫,出清,9622,58.7,-212646
2026-04-30,8299,群聯,進場YoY221%,298,1900.0,
2026-05-14,4768,晶呈科技,出清,2095,462.0,15712
2026-05-14,6903,巨漢,進場YoY297%,2329,410.0,
2026-06-08,4989,榮科,出清,14856,83.1,322375
2026-06-08,8112,至上,出清,9918,84.7,22811
2026-06-08,2344,華邦電,進場YoY182%,6065,154.0,
2026-06-08,3691,碩禾,進場YoY163%,6046,154.5,
2026-06-10,6903,巨漢,出清,2329,370.0,-93160
2026-06-10,2406,國碩,進場YoY143%,25826,35.85,
2026-07-02,8299,群聯,出清,298,2240.0,101320
2026-07-02,4934,太極,進場YoY281%,43757,18.1,
2026-07-07,4934,太極,出清,43757,16.85,-54696
2026-07-07,2101,南港,進場YoY159%,21527,34.1,
2026-07-09,3691,碩禾,出清,6046,142.0,-75575
2026-07-09,3006,晶豪科,進場YoY297%,3592,237.0,
2026-07-14,8996,高力,出清,842,1175.0,224814
2026-07-14,6179,亞通,進場YoY229%,31772,27.8,
2026-07-16,2406,國碩,出清,25826,33.95,-49069
2026-07-16,7828,創新服務,進場YoY256%,409,2160.0,
2026-07-17,3006,晶豪科,出清,3592,198.0,-140088
2026-07-17,6179,亞通,出清,31772,24.8,-95316
2026-07-20,2344,華邦電,出清,6065,151.0,-18195
2026-07-21,2059,川湖,進場YoY221%,100,7975.0,
2026-07-21,3702,大聯大,進場YoY132%,7175,111.5,
2026-07-21,4534,慶騰,進場YoY112%,21920,36.5,
2026-07-27,7828,創新服務,出清,409,1585.0,-235175
2026-07-28,3702,大聯大,出清,7175,110.0,-10762
2026-07-29,2101,南港,出清,21527,32.25,-39825
2026-07-29,4534,慶騰,出清,21920,29.8,-146864
2026-08-05,8271,宇瞻,進場YoY201%,3372,227.0,
2026-08-05,3229,晟鈦,進場YoY99%,17300,44.25,
2026-08-05,3022,威強電,進場YoY80%,7843,97.6,
2026-08-05,6214,精誠,進場YoY77%,3721,153.0,
2026-09-03,3022,威強電,出清,7843,87.2,-81567
2026-09-03,6179,亞通,進場YoY298%,23218,29.2,
