日期,代號,名稱,動作,股數,價格,實現損益
2026-02-11,1529,樂事綠能,進場YoY277%,50100,24.95,
2026-02-11,2363,矽統,進場YoY172%,22727,55.0,
2026-02-11,3528,安馳,進場YoY152%,17337,72.1,
2026-02-11,3017,奇鋐,進場YoY150%,759,1605.0,
2026-03-04,2363,矽統,出清,22727,48.4,-149998
2026-03-04,3528,安馳,出清,17337,66.3,-100555
2026-03-04,2406,國碩,進場YoY189%,37834,31.65,
2026-03-04,3167,大量,進場YoY120%,3923,266.0,
2026-03-30,1529,樂事綠能,出清,50100,23.55,-70140
2026-03-30,4739,康普,進場YoY192%,14313,81.8,
2026-04-02,2406,國碩,出清,37834,30.8,-32159
2026-04-02,8996,高力,進場YoY206%,1338,866.0,
2026-06-10,3017,奇鋐,出清,759,2360.0,573045
2026-06-10,2344,華邦電,進場YoY182%,11873,149.0,
2026-07-09,3167,大量,出清,3923,775.0,1996807
2026-07-09,4739,康普,出清,14313,99.0,246184
2026-07-09,3006,晶豪科,進場YoY297%,8663,237.0,
2026-07-09,2059,川湖,進場YoY172%,248,8250.0,
2026-07-14,8996,高力,出清,1338,1175.0,413442
2026-07-14,2305,全友,進場YoY142%,51228,36.95,
2026-07-17,3006,晶豪科,出清,8663,198.0,-337857
2026-07-20,2344,華邦電,出清,11873,151.0,23746
2026-07-21,3702,大聯大,進場YoY132%,16010,111.5,
2026-07-21,3706,神達,進場YoY81%,18686,91.3,
2026-07-28,3702,大聯大,出清,16010,110.0,-24015
2026-07-29,2305,全友,出清,51228,27.45,-486666
2026-07-29,3706,神達,出清,18686,85.3,-112116
2026-08-05,8271,宇瞻,進場YoY201%,7842,227.0,
2026-08-05,3229,晟鈦,進場YoY99%,40232,44.25,
2026-08-05,3022,威強電,進場YoY80%,12120,97.6,
2026-09-03,3022,威強電,出清,12120,87.2,-126048
2026-09-03,2465,麗臺,進場YoY281%,10947,96.2,
